Zipcode,Population,Median Age,Transportation (total),Public Transportation,Public Transportation Rate,City,State,Lat,Lng
38134,43244.0,32.3,18717.0,26.0,0.13891115029117915,Memphis,TN,35.1927931,-89.8692203
38301,35106.0,35.0,12716.0,218.0,1.7143755898081157,Jackson,TN,35.5821649,-88.8455037
38305,51427.0,37.4,23731.0,157.0,0.6615818970966246,Jackson,US,35.6684779,-88.7301525
38401,53701.0,38.4,22830.0,53.0,0.23215067893123084,Columbia,TN,35.6603272,-87.0224442
38501,37919.0,33.5,15725.0,11.0,0.06995230524642289,Algood,US,36.2452673,-85.5406209
38654,48112.0,37.8,24246.0,62.0,0.2557122824383403,Mineral Wells,US,34.9481276,-89.83037929999999
38655,38419.0,29.8,17928.0,106.0,0.5912539045069165,Lafayette Springs,MS,34.2853188,-89.436391
38671,35880.0,32.6,17076.0,50.0,0.2928086202857812,Southaven,MS,34.9837306,-89.99067339999999
39042,35777.0,38.9,16600.0,0.0,0.0,Brandon,US,32.220001,-89.9626799
39047,37880.0,35.9,19496.0,35.0,0.179524004924087,Brandon,US,32.4240616,-89.9440061
39110,38795.0,39.8,20056.0,0.0,0.0,Madison,MS,32.5145763,-90.13077969999999
39120,32443.0,40.3,10617.0,25.0,0.2354714137703683,Natchez,US,31.5758013,-91.3276422
39180,33245.0,37.6,13306.0,23.0,0.17285435142041183,Vicksburg,US,32.2170441,-90.86751339999999
39208,31411.0,33.9,12667.0,0.0,0.0,Jackson,MS,32.2540172,-90.08402149999999
39212,34200.0,29.6,14465.0,87.0,0.6014517801590045,Jackson,MS,32.2537549,-90.27139439999999
39401,44176.0,29.4,19033.0,215.0,1.1296169810329428,Hattiesburg,US,31.2148677,-89.28472510000002
39402,41274.0,33.1,19958.0,0.0,0.0,Hattiesburg,US,31.3299729,-89.41746409999999
39503,49448.0,33.9,21254.0,46.0,0.21642984849910604,Gulfport,MS,30.4560609,-89.1515476
39532,34311.0,36.9,16674.0,148.0,0.8876094518411899,Biloxi,US,30.5007553,-88.96053649999999
39564,37760.0,36.7,16638.0,23.0,0.1382377689626157,Ocean Springs,MS,30.4069394,-88.7686382
39759,42634.0,25.8,17782.0,22.0,0.12372061635361602,Starkville,US,33.47765890000001,-88.8263006
40165,33626.0,39.3,15992.0,75.0,0.46898449224612304,HUNTERS HLW,KY,37.9638131,-85.7051116
40207,30237.0,41.1,15691.0,139.0,0.8858581352367599,BRWNSBORO VLG,KY,38.262469,-85.64862509999999
40214,45756.0,37.8,20242.0,595.0,2.9394328623653787,Louisville,KY,38.1459555,-85.77691639999999
40216,40844.0,39.2,17481.0,487.0,2.785881814541502,Louisville,KY,38.1903228,-85.83838569999999
40218,30193.0,34.7,14250.0,379.0,2.6596491228070174,Buechel,KY,38.1891095,-85.6588999
40219,39651.0,35.9,17680.0,293.0,1.657239819004525,Heritage Creek,KY,38.1422302,-85.6743082
40220,33941.0,39.2,17065.0,322.0,1.8869030178728392,Saint Regis Park,KY,38.2191978,-85.6177891
40229,36536.0,35.6,17259.0,56.0,0.3244683933020453,Louisville,US,38.099271,-85.6537627
40245,31941.0,39.2,16199.0,41.0,0.2531020433360084,Louisville,US,38.26013330000001,-85.4478726
40272,38758.0,37.8,17408.0,152.0,0.8731617647058824,Louisville,US,38.0950217,-85.8281458
40291,35110.0,39.2,17877.0,107.0,0.5985344297141578,Louisville,KY,38.11731049999999,-85.57150150000001
40299,38952.0,39.7,20211.0,117.0,0.5788926822027609,Louisville,KY,38.1673072,-85.49941919999999
40324,43689.0,35.2,21638.0,24.0,0.11091598114428321,Georgetown,US,38.2459902,-84.5527908
40356,41361.0,37.3,18754.0,37.0,0.1972912445344993,Nicholasville,KY,37.895573,-84.56414699999999
40391,35351.0,40.9,15300.0,63.0,0.4117647058823529,Ford,KY,37.959945,-84.14351359999999
40475,58341.0,33.0,26403.0,70.0,0.2651213877210923,Richmond,KY,37.799041,-84.3121264
40509,34463.0,34.5,18105.0,301.0,1.6625241645954156,Lexington,KY,37.9923606,-84.375233
40511,31135.0,33.4,14189.0,127.0,0.8950595531749947,Lexington,US,38.1248882,-84.5012435
40515,34933.0,35.2,19211.0,78.0,0.4060173858726771,Lexington,US,37.9098504,-84.41726659999999
40517,36147.0,31.2,18457.0,336.0,1.820447526683643,Lexington,KY,37.9817391,-84.485507
40601,50239.0,40.3,21821.0,267.0,1.2235919527061088,Frankfort,US,38.2481018,-84.8984775
41017,39886.0,38.2,20009.0,184.0,0.9195861862162027,Covington,KY,39.0378871,-84.5536678
41042,50807.0,36.7,24895.0,248.0,0.9961839726852781,Florence,US,38.9803309,-84.6583745
29150,41866.0,34.5,16515.0,114.0,0.6902815622161671,Oswego,SC,33.852666,-80.3547286
29203,38593.0,37.4,14810.0,434.0,2.9304523970290344,Columbia,SC,34.1156043,-81.0533854
29209,34386.0,34.6,15424.0,147.0,0.9530601659751037,Columbia,SC,33.9425519,-80.9539475
29210,41296.0,31.2,18412.0,338.0,1.835759287421247,Columbia,US,34.0644032,-81.1085744
29223,50912.0,35.8,25372.0,210.0,0.8276840611697934,Columbia,SC,34.1058378,-80.92077370000001
29229,44315.0,32.4,21506.0,0.0,0.0,Columbia,SC,34.15854789999999,-80.8875861
29301,31934.0,36.3,14610.0,60.0,0.4106776180698152,Spartanburg,SC,34.9306384,-82.0189155
29406,30996.0,29.1,14167.0,537.0,3.790499047081245,North Charleston,US,32.9221152,-80.0367259
29407,34362.0,38.6,17487.0,882.0,5.043746783324756,Charleston,SC,32.8017595,-79.99759159999999
29412,36849.0,40.6,19471.0,126.0,0.6471162241281907,Charleston,SC,32.708767,-79.95284509999999
29414,35682.0,36.6,19470.0,185.0,0.9501797637390857,Charleston,US,32.8312481,-80.08701549999999
29445,57656.0,31.7,27972.0,257.0,0.9187759187759188,Goose Creek,SC,33.0026132,-79.99759159999999
29456,32234.0,31.6,14545.0,0.0,0.0,Ladson,US,32.9892663,-80.109357
29461,31991.0,39.0,13825.0,144.0,1.0415913200723328,Moncks Corner,SC,33.146521,-79.9864071
29464,46381.0,39.6,24562.0,56.0,0.22799446299161305,Mount Pleasant,US,32.8234848,-79.8520818
29466,30673.0,37.1,14869.0,11.0,0.07397942027036115,Mount Pleasant,US,32.8747038,-79.7960523
29483,67946.0,35.9,30399.0,179.0,0.5888351590512846,CARNES CROSSROADS,US,33.0752648,-80.2098219
29485,47853.0,35.8,22768.0,58.0,0.25474349964862963,Ladson,US,32.95172480000001,-80.1986649
29501,44683.0,38.4,19872.0,114.0,0.5736714975845411,Florence,US,34.1980902,-79.8520818
29526,40766.0,38.6,17611.0,45.0,0.25552211685878146,Conway,SC,33.87967,-78.97407249999999
29550,31586.0,41.1,11970.0,13.0,0.1086048454469507,Hartsville,US,34.412595,-80.0534923
29579,33546.0,34.1,15869.0,0.0,0.0,Myrtle Beach,SC,33.7532424,-78.9175088
29588,38034.0,40.7,17122.0,0.0,0.0,Myrtle Beach,SC,33.6750835,-79.0306032
29605,35434.0,35.2,14787.0,103.0,0.6965577872455535,Greenville,SC,34.7671945,-82.37773349999999
29607,36903.0,34.8,18241.0,84.0,0.46050106902033877,Greenville,SC,34.8083898,-82.33433749999999
29615,34669.0,41.3,17116.0,16.0,0.09347978499649451,Greenville,SC,34.8742328,-82.33433749999999
29621,41038.0,39.6,17366.0,171.0,0.9846827133479212,Anderson,SC,34.5294947,-82.6267345
29640,30544.0,40.4,12902.0,10.0,0.07750736319950395,Easley,SC,34.8787343,-82.5834947
29650,34160.0,39.3,16561.0,64.0,0.38645009359338206,Greer,US,34.8920374,-82.269193
29651,44913.0,37.3,20329.0,49.0,0.24103497466673227,Greer,US,34.8542647,-82.1931149
29681,50750.0,39.1,24332.0,32.0,0.13151405556468848,Simpsonville,SC,34.7692466,-82.2365981
29687,42830.0,38.7,20507.0,186.0,0.9070073633393475,Taylors,SC,34.9838584,-82.33433749999999
29710,31611.0,38.5,13466.0,32.0,0.23763552651121342,Lake Wylie,SC,35.0948229,-81.22985299999999
29720,46110.0,40.2,17506.0,6.0,0.03427396321261282,Lancaster,SC,34.7321261,-80.7657804
29730,52956.0,34.6,23393.0,153.0,0.6540418073782756,Rock Hill,US,34.9037259,-81.0092062
29732,54026.0,38.0,26801.0,35.0,0.1305921420842506,Rock Hill,SC,34.9944873,-81.0533854
29745,30313.0,40.2,12817.0,44.0,0.34329406257314504,York,SC,35.0074096,-81.22985299999999
29803,37074.0,46.6,15799.0,28.0,0.17722640673460346,Aiken,SC,33.4551831,-81.7568253
29841,31655.0,40.9,13984.0,12.0,0.08581235697940504,Belvedere,SC,33.523077,-81.9425701
29910,35719.0,35.7,17833.0,57.0,0.31963214265687206,Bluffton,SC,32.2299039,-80.8765205
30004,59106.0,37.0,28925.0,365.0,1.2618841832324978,Alpharetta,US,34.17630630000001,-84.2910759
30005,38030.0,35.6,17629.0,120.0,0.680696579499688,Alpharetta,US,34.0952227,-84.21734029999999
30008,32050.0,31.5,13680.0,329.0,2.404970760233918,Marietta,GA,33.8955185,-84.5903367
30014,36913.0,36.3,15478.0,96.0,0.6202351725029074,Covington,US,33.5756821,-83.8260884
30016,52159.0,33.9,21233.0,124.0,0.5839966090519474,Covington,GA,33.5352567,-83.91089680000002
30019,43422.0,36.0,19609.0,106.0,0.5405681064817176,Dacula,US,33.9678577,-83.8791074
30022,66674.0,38.3,31979.0,306.0,0.9568779511554457,Alpharetta,GA,34.029613,-84.238417
30024,70891.0,36.9,32015.0,314.0,0.9807902545681711,Suwanee,US,34.067013,-84.0907246
30032,48419.0,36.3,17208.0,2885.0,16.765457926545793,Decatur,GA,33.7414395,-84.25948609999999
30033,30312.0,36.7,15008.0,811.0,5.403784648187633,Decatur,GA,33.8092255,-84.2805478
30034,44085.0,37.2,17881.0,1429.0,7.99172305799452,Decatur,GA,33.6958943,-84.238417
30038,40144.0,33.9,18514.0,1069.0,5.774008858161391,Stonecrest,US,33.6686489,-84.13295950000001
30039,42092.0,35.2,19328.0,153.0,0.7915976821192053,Snellville,US,33.7972391,-84.0273168
30040,59099.0,35.8,27347.0,185.0,0.6764910227812923,Cumming,US,34.2041173,-84.17516479999999
30041,56880.0,39.6,25825.0,159.0,0.6156824782187803,Cumming,GA,34.2000834,-84.0907246
30043,83409.0,34.6,40162.0,467.0,1.1627906976744187,Lawrenceville,GA,33.9963181,-84.0061661
30044,83574.0,32.7,38630.0,392.0,1.0147553714729485,Lawrenceville,GA,33.9327331,-84.0695961
30045,33912.0,36.3,16154.0,88.0,0.544756716602699,Lawrenceville,GA,33.9255183,-83.9214896
30046,35815.0,34.3,14883.0,178.0,1.1959954310286904,Lawrenceville,GA,33.9508571,-83.985008
30047,62321.0,38.0,28321.0,163.0,0.5755446488471452,Lilburn,GA,33.8680523,-84.1118458
30052,58850.0,35.1,26472.0,101.0,0.3815352070111816,Loganville,US,33.80268119999999,-83.91089680000002
30058,53237.0,34.0,23090.0,1645.0,7.124296232135124,Lithonia,GA,33.7344959,-84.1118458
30060,35690.0,30.3,16317.0,701.0,4.296132867561439,Marietta,GA,33.9488147,-84.53794549999999
30062,63984.0,40.3,32539.0,331.0,1.0172408494422078,Marietta,GA,33.9957883,-84.46976629999999
30064,45705.0,40.8,21937.0,115.0,0.5242284724438164,Marietta,GA,33.9346756,-84.59557319999999
30066,52859.0,40.4,26815.0,62.0,0.23121387283236994,Marietta,GA,34.0198844,-84.5117321
30067,47196.0,33.2,23435.0,431.0,1.839129507147429,Marietta,GA,33.9290987,-84.46976629999999
30068,32394.0,43.6,15192.0,82.0,0.539757767245919,Marietta,US,33.9668266,-84.4435223
30075,54675.0,42.4,27619.0,686.0,2.483797385857562,Roswell,US,34.0586259,-84.38574419999999
30076,43219.0,36.7,21982.0,709.0,3.2253662087162223,Roswell,GA,34.0567006,-84.3436881
30078,34705.0,38.6,14583.0,46.0,0.3154357813892889,Snellville,GA,33.8639894,-84.0273168
30080,54252.0,32.9,30453.0,674.0,2.213246642366926,Smyrna,GA,33.8806897,-84.5064881
30083,53914.0,32.4,22278.0,2881.0,12.932040578148847,Stone Mountain,GA,33.7994803,-84.1909841
30084,36214.0,37.1,17127.0,728.0,4.250598470251649,Tucker,US,33.8507937,-84.21734029999999
30087,35911.0,42.6,16120.0,372.0,2.3076923076923075,Smoke Rise,US,33.8012981,-84.1118458
30092,33080.0,34.5,17147.0,311.0,1.8137283489823293,Peachtree Corners,US,33.9851868,-84.238417
30093,55116.0,29.4,25230.0,546.0,2.164090368608799,Norcross,GA,33.9102261,-84.1804384
30094,31714.0,40.7,13788.0,256.0,1.8566869741804468,Conyers,US,33.58605730000001,-84.0378894
30096,69371.0,32.1,33298.0,390.0,1.1712415160069674,Duluth,GA,33.9812131,-84.15406589999999
30097,43378.0,38.7,20128.0,151.0,0.7501987281399046,Duluth,US,34.0488408,-84.17516479999999
30101,54903.0,37.0,25563.0,35.0,0.13691663732738724,Acworth,US,34.0512519,-84.7211074
30102,36969.0,36.5,17567.0,86.0,0.4895542779074401,Acworth,US,34.1142529,-84.63744840000001
30114,51821.0,37.2,23394.0,46.0,0.19663161494400275,Canton,GA,34.2745511,-84.5012435
30115,37262.0,36.6,16455.0,15.0,0.09115770282588878,Canton,GA,34.2264431,-84.41726659999999
30117,34279.0,31.4,14075.0,8.0,0.056838365896980464,Carrollton,GA,33.5674989,-85.14793639999999
30120,37480.0,36.4,15366.0,10.0,0.06507874528179097,Euharlee,US,34.1577811,-84.87763919999999
30126,40343.0,35.7,20225.0,302.0,1.4932014833127318,Mableton,GA,33.8215697,-84.5536678
30127,60475.0,38.6,28397.0,261.0,0.9191111737155333,Powder Springs,US,33.8822455,-84.6688348
30132,35587.0,35.1,16252.0,149.0,0.9168102387398473,Dallas,GA,33.9800711,-84.87763919999999
30134,44322.0,33.7,17839.0,165.0,0.924939738774595,Douglasville,US,33.7646686,-84.7837717
30135,62045.0,36.1,28095.0,422.0,1.5020466275137925,Douglasville,GA,33.6630087,-84.75244819999999
30144,52871.0,30.9,28745.0,331.0,1.1515046094973038,Kennesaw,GA,34.0235914,-84.59557319999999
30152,43044.0,36.4,21189.0,432.0,2.038793713719383,Kennesaw,GA,34.0041089,-84.6583745
30157,47978.0,34.2,22227.0,153.0,0.6883520043190714,Dallas,US,33.8465617,-84.87763919999999
30161,35024.0,40.1,13061.0,74.0,0.56657223796034,Rome,US,34.2566577,-85.1271907
30165,39829.0,36.0,15674.0,39.0,0.2488197014163583,Rome,US,34.3058655,-85.2515482
30180,34868.0,35.3,15285.0,100.0,0.6542361792607131,Villa Rica,US,33.7145773,-84.9193082
30188,54784.0,35.7,26806.0,160.0,0.5968812952324106,Woodstock,GA,34.1280759,-84.44877199999999
30189,36573.0,37.7,18551.0,114.0,0.6145221281871597,Woodstock,GA,34.133692,-84.5746243
30215,32963.0,43.2,15063.0,210.0,1.3941445927106153,Fayetteville,US,33.3822079,-84.4592701
30223,36103.0,38.7,12338.0,19.0,0.15399578537850542,Griffin,GA,33.2831586,-84.2489525
30228,38220.0,33.3,15765.0,198.0,1.2559467174119885,Hampton,US,33.4193163,-84.2910759
30236,45482.0,34.2,17705.0,244.0,1.378141767862186,Jonesboro,US,33.5213067,-84.3226488
30238,36055.0,31.6,13946.0,118.0,0.8461207514699556,Jonesboro,US,33.4960213,-84.3804888
30252,42631.0,38.1,18235.0,82.0,0.44968467233342474,McDonough,US,33.4988059,-84.0801613
30253,55082.0,33.6,23111.0,337.0,1.4581800874042663,McDonough,GA,33.447458,-84.17516479999999
30263,53458.0,36.6,22390.0,93.0,0.41536400178651184,Newnan,US,33.3786293,-84.8984775
30265,33695.0,37.3,16322.0,141.0,0.8638647224604827,Newnan,GA,33.3931572,-84.7106567
30269,35018.0,42.3,16044.0,161.0,1.0034904013961605,Peachtree City,GA,33.3984792,-84.5746243
30274,34554.0,31.6,14187.0,456.0,3.214210192429689,Riverdale,GA,33.5528023,-84.4015075
30281,66378.0,36.1,28983.0,471.0,1.625090570334334,Stockbridge,US,33.5494383,-84.20679919999999
30294,38575.0,36.1,17861.0,555.0,3.1073288169755333,Ellenwood,US,33.6299854,-84.25948609999999
30311,36381.0,36.2,12012.0,2608.0,21.71162171162171,Atlanta,GA,33.7234034,-84.47501369999999
30315,34159.0,34.1,10421.0,1895.0,18.18443527492563,Atlanta,US,33.7026678,-84.38574419999999
30316,31438.0,35.7,14547.0,988.0,6.79177837354781,Atlanta,US,33.723039,-84.3436881
30318,51791.0,29.8,23375.0,1780.0,7.614973262032086,Atlanta,GA,33.7946333,-84.44877199999999
30319,38121.0,37.0,22228.0,1036.0,4.660788195069282,Atlanta,US,33.8730946,-84.33842899999999
30328,33080.0,38.3,17617.0,1377.0,7.816313787818585,Atlanta,GA,33.9253024,-84.38574419999999
30331,59633.0,34.6,23543.0,2809.0,11.931359639808012,Atlanta,GA,33.69856499999999,-84.54318669999999
30338,33447.0,38.0,15762.0,598.0,3.793934779850273,Dunwoody,US,33.944647,-84.3226488
30340,31120.0,30.8,14572.0,692.0,4.748833379083173,Atlanta,US,33.9025669,-84.25421949999999
30341,31865.0,33.0,17883.0,1846.0,10.322652798747415,Atlanta,GA,33.8992049,-84.3016021
30342,30844.0,33.3,16651.0,1485.0,8.918383280283466,Atlanta,GA,33.8856615,-84.3699767
30344,32963.0,35.2,13243.0,2511.0,18.960960507437893,East Point,GA,33.6832181,-84.44877199999999
30349,70414.0,31.9,29415.0,2088.0,7.098419173890872,College Park,US,33.620038,-84.5327038
30350,35433.0,33.4,19790.0,1344.0,6.791308741788782,Dunwoody,GA,33.9900649,-84.3436881
30458,42366.0,23.4,17481.0,274.0,1.5674160517132887,Statesboro,GA,32.3835021,-81.8005724
30506,42801.0,41.4,19135.0,46.0,0.24039717794617194,Gainesville,US,34.335219,-83.91089680000002
30518,46611.0,35.9,21507.0,101.0,0.46961454410192033,Sugar Hill,US,34.1199318,-84.0378894
30519,42073.0,35.9,18330.0,145.0,0.7910529187124932,Buford,US,34.0820025,-83.94266979999999
30542,34717.0,36.6,16460.0,101.0,0.6136087484811664,Flowery Branch,GA,34.1686107,-83.9003022
30605,39682.0,24.3,16766.0,728.0,4.34212095908386,Athens,US,33.9052071,-83.3148018
30606,41582.0,30.5,19662.0,459.0,2.3344522429050962,Athens,US,33.9448436,-83.4323375
30680,39414.0,34.3,16625.0,11.0,0.06616541353383458,Winder,US,34.0142667,-83.6986568
30701,39738.0,36.6,16836.0,1.0,0.005939653124257543,Calhoun,US,34.5156085,-84.9609464
30705,33511.0,36.9,13013.0,0.0,0.0,Chatsworth,GA,34.7046413,-84.7315563
30721,52727.0,32.3,22343.0,170.0,0.7608647003535783,Dalton,GA,34.7787365,-84.9193082
30736,42075.0,38.5,19799.0,44.0,0.22223344613364313,Ringgold,US,34.8981727,-85.14793639999999
30741,30715.0,40.1,12139.0,13.0,0.10709284125545762,Rossville,US,34.958476,-85.2825938
30809,42124.0,38.6,19842.0,45.0,0.22679165406713034,Evans,GA,33.5593454,-82.1604849
30813,34833.0,31.2,14987.0,27.0,0.18015613531727498,Grovetown,US,33.4389211,-82.1931149
30815,40487.0,35.8,16380.0,74.0,0.4517704517704518,Hephzibah,US,33.296831,-82.06250519999999
30906,60111.0,33.0,22028.0,154.0,0.6991102233520974,Augusta,GA,33.380425,-81.97529949999999
30907,50902.0,39.0,23796.0,44.0,0.18490502605479914,Augusta,US,33.53153440000001,-82.0733985
30909,40507.0,34.4,19028.0,150.0,0.7883119613201598,Augusta,US,33.4647333,-82.0733985
31061,44312.0,34.3,15793.0,10.0,0.06331919204710948,Milledgeville,US,33.0975564,-83.2291862
31088,49303.0,34.3,22636.0,31.0,0.1369499911645167,Warner Robins,US,32.590481,-83.624201
31093,30258.0,32.7,11221.0,1.0,0.008911861687906603,Warner Robins,GA,32.6601786,-83.666758
31204,30264.0,37.5,10524.0,136.0,1.2922843025465602,Macon,GA,32.8519904,-83.67910979999999
31210,31849.0,37.5,14804.0,29.0,0.1958930018913807,Macon,US,32.8999858,-83.7411631
31313,41015.0,28.2,18411.0,38.0,0.20639834881320948,Fort Stewart,US,31.8305871,-81.6254283
31404,31798.0,31.3,13107.0,739.0,5.638208590829328,Savannah,GA,32.0563741,-81.0478643
31405,36224.0,35.9,15279.0,339.0,2.2187315923817006,Savannah,GA,32.0371137,-81.1747498
31406,34960.0,35.1,15854.0,296.0,1.8670367099785543,Vernonburg,GA,31.98581129999999,-81.08650349999999
31419,57023.0,30.7,28319.0,627.0,2.21406123097567,Savannah,US,31.9708128,-81.15865149999999
31601,34718.0,27.6,12132.0,7.0,0.057698648203099244,Valdosta,GA,30.7729189,-83.3789389
31602,34475.0,29.8,15754.0,110.0,0.6982353687952266,Valdosta,US,30.87419,-83.3468784
31705,33874.0,30.5,11239.0,149.0,1.3257407242637245,Bridgeboro,US,31.5124781,-84.0378894
31904,32962.0,38.1,13718.0,182.0,1.3267240122466832,Columbus,GA,32.5621719,-84.9921549
31907,57084.0,34.5,23324.0,259.0,1.1104441776710685,Columbus,US,32.4559867,-84.87763919999999
31909,35345.0,33.9,17318.0,14.0,0.08084074373484236,Columbus,GA,32.5371089,-84.9297206
32034,31636.0,50.8,12656.0,50.0,0.3950695322376738,FERNANDINA,US,30.59447269999999,-81.49379929999999
32065,35949.0,32.5,15548.0,15.0,0.09647543092359145,Orange Park,FL,30.1712245,-81.8552196
32068,50917.0,36.5,20618.0,25.0,0.12125327383839364,Middleburg,FL,30.0700179,-81.8879884
32073,38509.0,40.7,17799.0,94.0,0.5281195572784988,Orange Park,US,30.1643797,-81.7458845
32082,30325.0,49.9,13892.0,7.0,0.05038871292830406,Ponte Vedra Beach,FL,30.163259,-81.3729372
32084,32180.0,38.7,14166.0,97.0,0.6847381053226034,Saint AUG BEACH,FL,29.9109642,-81.3729372
32114,32005.0,33.1,10942.0,535.0,4.88941692560775,Daytona Beach,FL,29.1987957,-81.04234290000001
32137,38214.0,53.0,12267.0,63.0,0.5135730007336757,Palm Coast,FL,29.6250683,-81.2188355
32162,52224.0,68.9,7332.0,82.0,1.1183851609383524,The Villages,US,28.9121162,-81.986206
32164,43909.0,43.6,16006.0,16.0,0.09996251405722854,Palm Coast,FL,29.5100354,-81.2188355
32174,47619.0,51.4,17587.0,178.0,1.012111218513675,Ormond Beach,US,29.2890392,-81.18577359999999
32207,33476.0,37.0,15775.0,621.0,3.936608557844691,Jacksonville,FL,30.2949194,-81.63638689999999
32208,30170.0,41.6,10849.0,399.0,3.677758318739054,Jacksonville,FL,30.3893011,-81.68020539999999
32209,33519.0,36.6,9976.0,917.0,9.19206094627105,Jacksonville,FL,30.36173479999999,-81.69663059999999
32210,60495.0,35.2,26019.0,464.0,1.783312194934471,Jacksonville,FL,30.2775931,-81.7239979
32211,31225.0,34.5,13905.0,380.0,2.7328299172959367,Jacksonville,FL,30.3378989,-81.5925427
32216,35589.0,35.4,17155.0,170.0,0.9909647333139027,Jacksonville,FL,30.2906907,-81.57061089999999
32218,56734.0,34.6,23685.0,256.0,1.0808528604602068,Jacksonville,FL,30.4686832,-81.6692532
32221,30216.0,35.8,13656.0,78.0,0.5711775043936731,Jacksonville,US,30.253501,-81.8879884
32224,37563.0,33.7,18597.0,125.0,0.6721514222724095,Jacksonville,FL,30.2606613,-81.46085599999999
32225,51807.0,37.5,26157.0,138.0,0.5275834384677142,Jacksonville,FL,30.3658304,-81.49379929999999
32244,60912.0,32.8,27254.0,299.0,1.0970866661774419,Southwest Jacksonville,Duval County,30.2102306,-81.7458845
32246,50078.0,33.2,25474.0,79.0,0.3101201224778205,Jacksonville,FL,30.3093218,-81.50477719999999
32256,40377.0,33.6,21864.0,171.0,0.7821075740944018,Jacksonville,US,30.2205397,-81.5537192
32257,36387.0,39.8,18153.0,323.0,1.779320222552746,Jacksonville,FL,30.2018746,-81.614468
32259,41192.0,40.0,20048.0,0.0,0.0,Jacksonville,FL,30.0535265,-81.6254283
32303,47734.0,28.3,25535.0,500.0,1.9580967299784608,Tallahassee,FL,30.5099431,-84.3647199
32304,47789.0,21.6,19606.0,932.0,4.7536468428032235,Tallahassee,US,30.4649282,-84.38574419999999
32309,31358.0,42.2,15642.0,36.0,0.23014959723820483,Miccosukee,US,30.5547139,-84.0801613
32312,31686.0,41.7,15872.0,34.0,0.21421370967741934,Tallahassee,FL,30.6301452,-84.2278796
32404,37514.0,39.5,16617.0,29.0,0.17452006980802792,Callaway,US,30.1973686,-85.49941919999999
32405,31455.0,38.2,13944.0,134.0,0.9609868043602984,Panama City,FL,30.1917155,-85.6743082
32503,33965.0,32.0,16206.0,192.0,1.1847463902258424,Pensacola,FL,30.4580512,-87.21703950000001
32506,35572.0,35.5,14805.0,46.0,0.31070584262073625,Pensacola,FL,30.3979028,-87.3711477
32514,41701.0,33.9,17969.0,59.0,0.3283432578329345,Pensacola,US,30.5327462,-87.2120599
32526,36203.0,41.8,16161.0,46.0,0.28463585174184763,Bellview,FL,30.5251284,-87.4009165
32547,35334.0,33.8,17089.0,25.0,0.14629293697700274,Fort Walton Beach,FL,30.4960651,-86.63087589999999
32566,35265.0,36.2,16462.0,42.0,0.25513303365326206,Gulf Breeze,FL,30.46777519999999,-86.8822445
32571,31318.0,38.2,14252.0,29.0,0.20348021330339602,Milton,FL,30.6356025,-87.1821709
32578,31221.0,42.2,15100.0,39.0,0.2582781456953642,Choctaw Beach,US,30.5013778,-86.39847929999999
32607,30231.0,24.8,15015.0,986.0,6.5667665667665664,Gainesville,FL,29.647247,-82.4156829
32608,44474.0,28.0,21789.0,1969.0,9.036669879296893,Gainesville,FL,29.6156734,-82.3659168
32703,48292.0,34.1,21888.0,270.0,1.2335526315789473,Apopka,US,28.65391649999999,-81.54867279999999
32707,35490.0,39.1,17670.0,225.0,1.2733446519524618,Casselberry,FL,28.6678749,-81.31243409999999
32708,43320.0,40.1,20712.0,0.0,0.0,Winter Springs,FL,28.6820373,-81.26289609999999
32712,42691.0,39.3,19300.0,108.0,0.5595854922279793,Apopka,FL,28.7546454,-81.49379929999999
32714,34729.0,37.2,17058.0,13.0,0.07621057568296401,Altamonte Springs,FL,28.6626293,-81.4114142
32720,30937.0,45.3,11632.0,94.0,0.8081155433287482,DeLand,US,29.0128283,-81.3729372
32724,32404.0,42.1,12389.0,60.0,0.48430058923238356,DeLand,FL,29.0612685,-81.22985299999999
32725,44417.0,41.4,16864.0,47.0,0.27870018975332067,Deltona,US,28.8887495,-81.2408689
32738,44956.0,36.1,18689.0,89.0,0.4762159559098935,Deltona,FL,28.9075315,-81.1747498
32746,40167.0,41.8,19842.0,53.0,0.26711017034573126,Heathrow,US,28.7571267,-81.3509416
32765,59879.0,33.2,28280.0,84.0,0.297029702970297,Oviedo,FL,28.6777437,-81.19679579999999
32771,48740.0,35.5,20757.0,171.0,0.8238184708772944,Sanford,FL,28.800557,-81.30693149999999
32779,30189.0,43.5,13311.0,8.0,0.060100668619938395,Longwood,FL,28.7150611,-81.4169093
32780,34513.0,47.1,13321.0,7.0,0.05254860746190226,Titusville,US,28.5370519,-80.82116959999999
32792,50142.0,33.8,23698.0,468.0,1.974850198328973,Aloma,US,28.6092911,-81.30142839999999
32807,32410.0,34.7,15197.0,437.0,2.875567546226229,Azalea Park,FL,28.5513952,-81.30142839999999
32808,50332.0,32.1,20417.0,2078.0,10.177793015624236,Orlando,FL,28.5775287,-81.4388858
32810,35374.0,32.4,16648.0,413.0,2.4807784718885153,Lockhart,FL,28.6235111,-81.4246931
32811,37479.0,30.1,18654.0,1409.0,7.553339766269969,Orlando,FL,28.5141606,-81.444379
32812,36968.0,36.5,18599.0,873.0,4.693800741975375,Belle Isle,FL,28.4833031,-81.3234382
32817,33312.0,28.8,16471.0,149.0,0.9046202416368162,Union Park,FL,28.5880175,-81.2408689
